MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023Oct12 17:24:20 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1697060460,           2023-10-11 21:41:00,           2023-10-11 17:41:00,      3.470000,     18.570000,      2.765360,     -296.000000,    -1216.000000,      822.000000
                1697060760,           2023-10-11 21:46:00,           2023-10-11 17:46:00,      3.470000,     18.385000,      2.914300,     -296.000000,    -1216.000000,      819.000000
                1697061060,           2023-10-11 21:51:00,           2023-10-11 17:51:00,      3.470000,     18.233000,      0.236100,     -192.000000,    -1224.000000,      746.000000
                1697061360,           2023-10-11 21:56:00,           2023-10-11 17:56:00,      3.470000,     18.123000,      0.327120,     -184.000000,    -1212.000000,      748.000000
                1697061660,           2023-10-11 22:01:00,           2023-10-11 18:01:00,      3.470000,     18.055000,      0.478820,     -288.000000,    -1248.000000,      871.000000
                1697061960,           2023-10-11 22:06:00,           2023-10-11 18:06:00,      3.470000,     17.886000,      0.354700,     -296.000000,    -1152.000000,      731.000000
                1697062260,           2023-10-11 22:11:00,           2023-10-11 18:11:00,      3.470000,     17.658000,      0.294020,     -320.000000,    -1137.000000,      767.000000
                1697062560,           2023-10-11 22:16:00,           2023-10-11 18:16:00,      3.470000,     17.471000,      0.282990,     -328.000000,     -976.000000,      972.000000
                1697062860,           2023-10-11 22:21:00,           2023-10-11 18:21:00,      3.470000,     17.344000,      0.059580,     -256.000000,    -1133.000000,      799.000000
                1697063160,           2023-10-11 22:26:00,           2023-10-11 18:26:00,      3.470000,     17.268000,      0.109220,     -336.000000,    -1193.000000,      839.000000
                1697063460,           2023-10-11 22:31:00,           2023-10-11 18:31:00,      3.470000,     17.208000,     -0.009380,     -484.000000,    -1012.000000,      803.000000
                1697063760,           2023-10-11 22:36:00,           2023-10-11 18:36:00,      3.470000,     17.064000,      0.103710,     -352.000000,    -1146.000000,     1004.000000
                1697064060,           2023-10-11 22:41:00,           2023-10-11 18:41:00,      3.470000,     16.996000,      0.023720,     -280.000000,    -1256.000000,      792.000000
